Word,PoS,KM_Count,Value,Elo,RW,Best,Worst,Unchosen,BestWorst,ABW,David,ValueLogit,RWLogit,BestWorstLogit,N
profiler,Noun,-0.067,0.467036341,-58.83326418,0.473254109,10,14,36,-9.5,-0.133531393,-106200,-0.132046165,-0.107085781,-9.5,60
heartbreak,Noun,-0.164,0.46696364,12.72974612,0.465701791,10,20,31,-24.09016393,-0.330854244,30300,-0.132338245,-0.137408631,-24.09016393,61
advisor,Noun,-0.167,0.466796738,-33.0875262,0.46757401,10,21,35,-24.5,-0.336472237,-1200,-0.133008795,-0.129886254,-24.5,66
disguise,Noun,-0.092,0.466389002,-72.82552396,0.469575609,8,14,43,-13.34615385,-0.185142433,-32800,-0.134647052,-0.121848095,-13.34615385,65
pledge,Noun,-0.03,0.466140323,-106.2895842,0.471521365,10,12,44,-4.045454545,-0.060624622,-69300,-0.135646316,-0.114037963,-4.045454545,66
projectile,Noun,-0.118,0.465827891,-30.30578376,0.458507126,9,15,27,-17.14705882,-0.236388778,-47900,-0.136901856,-0.166354071,-17.14705882,51
sobriety,Noun,-0.19,0.465774096,20.10762947,0.465940533,7,19,37,-28.07142857,-0.385662481,59700,-0.137118046,-0.136449179,-28.07142857,63
blackness,Noun,-0.065,0.465488951,-145.1757843,0.460866589,10,14,38,-9.177419355,-0.129211731,-63000,-0.138264043,-0.156854451,-9.177419355,62
bestseller,Noun,-0.118,0.465268335,-77.55120373,0.459601536,11,19,38,-17.14705882,-0.236388778,26700,-0.139150758,-0.161946877,-17.14705882,68
blueprint,Noun,-0.136,0.465216458,-20.92704105,0.457302702,14,23,29,-19.95454545,-0.274436846,-12400,-0.139359273,-0.171206164,-19.95454545,66
demise,Noun,-0.105,0.4651993,-40.70938037,0.463759749,7,13,37,-15.28947368,-0.211309094,-26700,-0.139428239,-0.145215653,-15.28947368,57
memento,Noun,-0.074,0.465094208,-95.02125189,0.472095502,12,17,39,-10.52941176,-0.147324715,-67600,-0.139850659,-0.111734094,-10.52941176,68
verdict,Noun,-0.154,0.464744617,-4.552810788,0.475860776,6,16,43,-22.57692308,-0.310154928,-21200,-0.141255939,-0.096632021,-22.57692308,65
chump,Noun,-0.161,0.464600735,3.638697706,0.468979137,5,15,42,-23.69354839,-0.3254224,4600,-0.141834354,-0.124243027,-23.69354839,62
crossfire,Noun,-0.097,0.464498222,-94.99074912,0.475366885,3,9,50,-14.01612903,-0.194156014,-60900,-0.142246481,-0.098612294,-14.01612903,62
grit,Noun,-0.222,0.464480164,8.822763384,0.461805717,10,24,29,-32.83333333,-0.451985124,78300,-0.142319079,-0.153075338,-32.83333333,63
glutton,Noun,-0.15,0.464323042,-19.48770862,0.464273179,6,15,39,-22,-0.302280872,-6000,-0.14295077,-0.143151241,-22,60
rent,Noun,-0.135,0.464140424,-26.70260166,0.469837742,6,13,33,-19.69230769,-0.270874954,-57600,-0.143684997,-0.120795703,-19.69230769,52
monster,Noun,-0.138,0.463990944,-3.086865213,0.460682355,10,19,36,-20.26923077,-0.278713402,-40000,-0.144286021,-0.157595951,-20.26923077,65
humankind,Noun,-0.119,0.463884501,2.239938629,0.465643275,12,20,35,-17.41044776,-0.23995067,-29700,-0.144714018,-0.137643803,-17.41044776,67
encore,Noun,-0.132,0.463795082,-37.63282166,0.46896915,7,16,45,-19.35294118,-0.266267978,-27900,-0.145073579,-0.124283131,-19.35294118,68
ministry,Noun,-0.09,0.463587852,-77.7665291,0.463039953,10,16,41,-12.93283582,-0.179585577,-55800,-0.145906892,-0.148110351,-12.93283582,67
rematch,Noun,-0.15,0.463504042,-81.29416072,0.464501824,8,17,35,-22,-0.302280872,-23900,-0.146243922,-0.142232,-22,60
matrix,Noun,-0.111,0.463467818,-150.3340446,0.471497754,10,17,36,-16.16666667,-0.223143551,-47300,-0.146389597,-0.114132715,-16.16666667,63
genetics,Noun,-0.073,0.463328792,-82.97781698,0.46543102,10,14,31,-10.40909091,-0.145711811,-88200,-0.146948695,-0.138496878,-10.40909091,55
bloodline,Noun,-0.164,0.463143277,-54.81849999,0.465433921,7,18,42,-24.12686567,-0.331357136,15600,-0.147694788,-0.138485216,-24.12686567,67
massacre,Noun,-0.15,0.463038555,-99.19410645,0.458669221,5,14,41,-22,-0.302280872,-17300,-0.148115971,-0.165701213,-22,60
girlie,Noun,-0.097,0.462960986,-130.8250267,0.463254026,6,12,44,-14.01612903,-0.194156014,-66000,-0.148427955,-0.147249379,-14.01612903,62
athletics,Noun,-0.143,0.462926862,-53.77378135,0.46097485,11,20,32,-20.92857143,-0.287682072,-27300,-0.148565208,-0.156418744,-20.92857143,63
raider,Noun,-0.125,0.462754255,-123.7504931,0.469163451,7,14,35,-18.25,-0.251314428,-45900,-0.149259469,-0.123502938,-18.25,56
bazaar,Noun,-0.138,0.46264924,-23.58878533,0.455187995,6,15,44,-20.26923077,-0.278713402,-32300,-0.149681878,-0.17973028,-20.26923077,65
ratio,Noun,-0.033,0.462626396,-189.0621265,0.461012666,11,13,36,-4.5,-0.066691374,-58400,-0.149773769,-0.156266552,-4.5,60
reception,Noun,-0.06,0.462503511,-150.3333984,0.458448062,10,14,43,-8.455223881,-0.119545151,-52100,-0.15026808,-0.166591969,-8.455223881,67
banger,Noun,-0.123,0.462486182,-56.27099612,0.461194638,8,15,34,-17.92105263,-0.246860078,-23500,-0.150337786,-0.155534233,-17.92105263,57
keepsake,Noun,-0.086,0.462449593,-83.19019488,0.457974448,12,17,29,-12.43103448,-0.172842813,-17900,-0.150484974,-0.16849975,-12.43103448,58
multimedia,Noun,-0.05,0.46238996,-37.33655324,0.454610002,13,16,31,-7,-0.100083459,-82600,-0.150724862,-0.182061217,-7,60
pretender,Noun,-0.115,0.462284192,-93.33179679,0.459163728,6,12,34,-16.80769231,-0.231801614,-23900,-0.151150345,-0.163709742,-16.80769231,52
proprietor,Noun,-0.123,0.462282608,-97.51165502,0.463927874,11,18,28,-17.92105263,-0.246860078,-5900,-0.151156718,-0.14453962,-17.92105263,57
density,Noun,-0.121,0.462257116,-88.13413529,0.464526032,8,16,42,-17.68181818,-0.243622083,-50000,-0.151259272,-0.142134676,-17.68181818,66
verge,Noun,-0.09,0.462094221,-30.99411143,0.46447066,8,14,45,-12.93283582,-0.179585577,-50400,-0.151914601,-0.142357288,-12.93283582,67
inscription,Noun,-0.152,0.462057442,-54.34377476,0.468468056,4,11,31,-22.32608696,-0.306730267,-23200,-0.152062567,-0.126295382,-22.32608696,46
communicator,Noun,-0.138,0.461825604,-26.35666685,0.458169133,13,22,30,-20.26923077,-0.278713402,-25400,-0.152995325,-0.167715496,-20.26923077,65
oath,Noun,-0.093,0.461624058,-93.84673577,0.462564505,7,12,35,-13.38888889,-0.185717146,-62200,-0.15380626,-0.150022726,-13.38888889,54
chitchat,Noun,-0.125,0.461586771,-124.2824127,0.457743079,8,16,40,-18.25,-0.251314428,-32600,-0.153956292,-0.169431848,-18.25,64
beater,Noun,-0.135,0.461325133,-73.26953373,0.456781483,7,14,31,-19.69230769,-0.270874954,-36600,-0.155009102,-0.173306545,-19.69230769,52
graft,Noun,-0.125,0.461312769,-99.07685522,0.467214808,4,11,41,-18.25,-0.251314428,-31300,-0.155058857,-0.131329199,-18.25,56
glare,Noun,-0.117,0.461182441,-141.9040564,0.459159005,9,16,35,-17,-0.234400706,-28000,-0.155583318,-0.163728758,-17,60
lineup,Noun,-0.091,0.46039,-99.52409222,0.458734341,6,11,38,-13.13636364,-0.182321557,-50400,-0.158772698,-0.165438945,-13.13636364,55
wavelength,Noun,-0.167,0.460309823,-60.56566386,0.461285831,9,19,32,-24.5,-0.336472237,-20700,-0.159095437,-0.155167258,-24.5,60
screech,Noun,-0.132,0.460242893,66.25663506,0.459977158,9,18,41,-19.35294118,-0.266267978,-16700,-0.159364857,-0.160434605,-19.35294118,68
artifact,Noun,-0.111,0.460105349,-107.9167503,0.463025049,11,17,26,-16.16666667,-0.223143551,-12000,-0.159918547,-0.148170295,-16.16666667,54
reconstruction,Noun,-0.091,0.459951706,-108.8542435,0.460172773,6,11,38,-13.13636364,-0.182321557,-78100,-0.160537071,-0.159647127,-13.13636364,55
magnetism,Noun,-0.169,0.459803158,-45.36056169,0.461245718,12,23,30,-24.88461538,-0.341749294,-13300,-0.161135116,-0.155328677,-24.88461538,65
taste,Noun,-0.15,0.459801462,-148.6655705,0.459061066,9,18,33,-22,-0.302280872,1800,-0.161141943,-0.164123152,-22,60
reunion,Noun,-0.115,0.45979211,-100.5436693,0.462725742,7,14,40,-16.71311475,-0.230523659,-32100,-0.161179596,-0.149374157,-16.71311475,61
boarder,Noun,-0.109,0.459657259,-80.23156998,0.453661569,9,16,39,-15.90625,-0.219628609,4800,-0.16172252,-0.185887145,-15.90625,64
textile,Noun,-0.123,0.459571836,-172.4531456,0.463493572,10,18,37,-17.96153846,-0.247408173,-55900,-0.162066455,-0.146286027,-17.96153846,65
thud,Noun,-0.118,0.459516818,9.437845643,0.462029243,14,22,32,-17.14705882,-0.236388778,-11700,-0.162287978,-0.152176018,-17.14705882,68
scandal,Noun,-0.09,0.459484123,-133.2405617,0.456199858,11,17,39,-12.93283582,-0.179585577,-86400,-0.162419621,-0.175650796,-12.93283582,67
badass,Noun,-0.145,0.459330474,-7.086584918,0.457938217,8,17,37,-21.27419355,-0.292387963,7600,-0.163038296,-0.168645706,-21.27419355,62
encryption,Noun,-0.094,0.45909502,-98.36852027,0.454931147,15,21,28,-13.5625,-0.188052232,-51800,-0.163986421,-0.180766041,-13.5625,64
sigma,Noun,-0.108,0.459090418,-21.98378091,0.468983468,16,23,26,-15.65384615,-0.216223108,-41100,-0.164004955,-0.124225636,-15.65384615,65
name,Noun,-0.213,0.459041764,-80.49935101,0.45791743,15,28,18,-31.46721311,-0.432864082,49200,-0.164200882,-0.168729447,-31.46721311,61
spelling,Noun,-0.125,0.459040638,-87.63711256,0.45979047,7,15,42,-18.25,-0.251314428,-46100,-0.164205417,-0.161186198,-18.25,64
midline,Noun,-0.117,0.458974815,-124.2574262,0.455279929,7,14,39,-17,-0.234400706,-66700,-0.164470492,-0.179359574,-17,60
stronghold,Noun,-0.106,0.458951277,-19.43366131,0.457972835,7,14,45,-15.40909091,-0.212921997,-21400,-0.164565281,-0.168506249,-15.40909091,66
freeman,Noun,-0.204,0.458769444,-14.23951114,0.457725444,5,16,33,-30.05555556,-0.413187154,11000,-0.165297572,-0.169502898,-30.05555556,54
dab,Noun,-0.169,0.458428951,-89.59473562,0.458509417,12,23,30,-24.88461538,-0.341749294,2400,-0.166668947,-0.166344847,-24.88461538,65
yahoo,Noun,-0.08,0.458386473,-260.1569239,0.450404074,14,18,18,-11.5,-0.16034265,-95400,-0.166840042,-0.199038208,-11.5,50
zodiac,Noun,-0.161,0.458286255,-74.90248748,0.461460766,8,17,31,-23.60714286,-0.324239668,26800,-0.167243717,-0.154463316,-23.60714286,56
powerhouse,Noun,-0.104,0.458180164,-47.58796522,0.454671458,10,17,40,-15.17164179,-0.209720531,11400,-0.167671061,-0.181813354,-15.17164179,67
loneliness,Noun,-0.108,0.457976574,-122.182352,0.456141519,10,17,38,-15.65384615,-0.216223108,-7500,-0.168491188,-0.175885958,-15.65384615,65
excavation,Noun,-0.098,0.457957567,-158.7003704,0.457901579,10,16,35,-14.25409836,-0.197359434,-54400,-0.168567757,-0.168793306,-14.25409836,61
pact,Noun,-0.098,0.457719985,-131.9133406,0.455535976,10,16,35,-14.25409836,-0.197359434,-78700,-0.169524892,-0.178327174,-14.25409836,61
queue,Noun,-0.183,0.457686214,-150.5832613,0.458287944,3,14,43,-27,-0.370859579,-28800,-0.169660948,-0.167236914,-27,60
presenter,Noun,-0.23,0.457654495,-9.553244525,0.461224435,3,17,41,-33.92622951,-0.467340512,28800,-0.16978874,-0.155414326,-33.92622951,61
joke,Noun,-0.176,0.457362874,-53.02592167,0.462005693,14,26,28,-25.97058824,-0.356674944,-19500,-0.170963708,-0.152270763,-25.97058824,68
crusher,Noun,-0.164,0.457333416,-122.2204649,0.452782458,6,17,44,-24.12686567,-0.331357136,-10500,-0.171082404,-0.189434639,-24.12686567,67
lettering,Noun,-0.175,0.457309293,-55.54235856,0.458715137,7,18,38,-25.69047619,-0.352821375,-37000,-0.171179606,-0.16551629,-25.69047619,63
certainty,Noun,-0.089,0.457299223,-154.1364549,0.448637336,8,13,35,-12.89285714,-0.179048231,-70000,-0.171220181,-0.20617794,-12.89285714,56
ancestry,Noun,-0.138,0.457134952,-163.5901759,0.454442699,7,16,42,-20.26923077,-0.278713402,-37100,-0.171882112,-0.182736014,-20.26923077,65
clang,Noun,-0.118,0.457123986,-59.66165376,0.466487564,9,17,42,-17.14705882,-0.236388778,-29200,-0.171926299,-0.134251018,-17.14705882,68
follower,Noun,-0.109,0.457030366,-121.2302644,0.454131836,9,16,39,-15.90625,-0.219628609,-67700,-0.172303559,-0.183989945,-15.90625,64
wildlife,Noun,-0.098,0.456944744,-70.22390132,0.460963815,15,21,25,-14.25409836,-0.197359434,-87800,-0.172648601,-0.156463153,-14.25409836,61
brewing,Noun,-0.152,0.456837831,-41.18779551,0.466551934,5,15,46,-22.22727273,-0.30538165,-31300,-0.173079458,-0.13399238,-22.22727273,66
lockup,Noun,-0.161,0.456811503,-99.83023138,0.45363189,3,13,46,-23.69354839,-0.3254224,-23200,-0.17318556,-0.186006888,-23.69354839,62
deception,Noun,-0.135,0.45642283,-114.2027408,0.462432276,7,14,31,-19.69230769,-0.270874954,-36300,-0.174752044,-0.150554636,-19.69230769,52
indictment,Noun,-0.136,0.456364619,-69.79199105,0.449105438,8,16,35,-19.83898305,-0.272866987,-26800,-0.174986675,-0.204285744,-19.83898305,59
confidant,Noun,-0.131,0.456282798,-111.9549876,0.452933074,6,14,41,-19.17213115,-0.263814591,-67500,-0.175316473,-0.188826769,-19.17213115,61
stickler,Noun,-0.169,0.456267953,-71.21639037,0.452360193,11,22,32,-24.88461538,-0.341749294,-23600,-0.17537631,-0.191139033,-24.88461538,65
overdrive,Noun,-0.179,0.456266895,-47.67181827,0.450554654,6,18,43,-26.36567164,-0.362114667,-12300,-0.175380577,-0.198429918,-26.36567164,67
document,Noun,-0.104,0.456163131,-167.5242732,0.458507211,18,25,24,-15.17164179,-0.209720531,-54100,-0.175798839,-0.16635373,-15.17164179,67
buck,Noun,-0.136,0.456032419,-137.1772953,0.461478561,8,16,35,-19.83898305,-0.272866987,-2500,-0.176325749,-0.154391712,-19.83898305,59
brawn,Noun,-0.129,0.455985968,-71.75573051,0.451927849,3,11,48,-18.85483871,-0.259511195,-19200,-0.176513004,-0.192884401,-18.85483871,62
guzzler,Noun,-0.149,0.455979509,-169.9814495,0.45648294,7,17,43,-21.8880597,-0.300754154,-44700,-0.17653904,-0.174509767,-21.8880597,67
arrival,Noun,-0.143,0.455949362,-32.08821702,0.45594414,6,15,42,-20.92857143,-0.287682072,-4000,-0.176660571,-0.176681625,-20.92857143,63
successor,Noun,-0.175,0.455872187,-144.0374313,0.452426926,7,18,38,-25.69047619,-0.352821375,33600,-0.176971689,-0.190869661,-25.69047619,63
torment,Noun,-0.132,0.455833569,-20.20818803,0.454781924,8,17,43,-19.35294118,-0.266267978,-27600,-0.177127377,-0.181367837,-19.35294118,68
polling,Noun,-0.149,0.455684904,-48.20967386,0.454498921,12,22,33,-21.8880597,-0.300754154,-21700,-0.177726729,-0.182509243,-21.8880597,67
meltdown,Noun,-0.092,0.455583868,-108.1277068,0.455952962,5,11,49,-13.34615385,-0.185142433,-67500,-0.178134081,-0.176646058,-13.34615385,65
virility,Noun,-0.074,0.455202944,-89.08424975,0.453190408,9,13,32,-10.61111111,-0.148420005,-82500,-0.179670003,-0.187788281,-10.61111111,54
peacetime,Noun,-0.098,0.455089083,-71.19665896,0.446770841,14,20,27,-14.25409836,-0.197359434,-64400,-0.180129139,-0.213726503,-14.25409836,61
vacancy,Noun,-0.167,0.454937241,-54.98789707,0.457167088,10,19,25,-24.5,-0.336472237,-41600,-0.180741463,-0.171752618,-24.5,54
blip,Noun,-0.241,0.454889081,-26.91546819,0.455357455,11,25,22,-35.70689655,-0.492476485,90100,-0.180935683,-0.179046972,-35.70689655,58
stalemate,Noun,-0.179,0.454750792,5.983765342,0.450747688,9,21,37,-26.36567164,-0.362114667,1000,-0.181493392,-0.197650186,-26.36567164,67
newsflash,Noun,-0.235,0.454735306,-20.28173971,0.463593194,6,22,40,-34.79411765,-0.47957308,-5000,-0.18155585,-0.145885408,-34.79411765,68
analyst,Noun,-0.134,0.45469589,-70.96487873,0.454606091,13,22,32,-19.64925373,-0.27029033,-48500,-0.181714818,-0.182076991,-19.64925373,67
republic,Noun,-0.135,0.454405879,-92.69455147,0.450228245,8,15,29,-19.69230769,-0.270874954,-61200,-0.182884526,-0.199748536,-19.69230769,52
tyranny,Noun,-0.131,0.45415494,-98.38616339,0.457766572,9,17,35,-19.17213115,-0.263814591,-20900,-0.183896745,-0.1693372,-19.17213115,61
coup,Noun,-0.238,0.454063306,2.083481322,0.457394948,5,20,38,-35.21428571,-0.485507816,-15800,-0.184266394,-0.170834475,-35.21428571,63
platform,Noun,-0.127,0.454038855,-41.91872397,0.456781636,10,18,35,-18.54761905,-0.255346692,-55400,-0.184365031,-0.173305928,-18.54761905,63
privacy,Noun,-0.121,0.454031019,-174.6481275,0.453363796,8,15,35,-17.60344828,-0.242561637,-51100,-0.184396643,-0.187088622,-17.60344828,58
loser,Noun,-0.134,0.454019071,-148.0738024,0.459428448,7,16,44,-19.64925373,-0.27029033,-61000,-0.184444842,-0.162643796,-19.64925373,67
pinnacle,Noun,-0.176,0.454009734,-111.2660324,0.459001009,12,24,32,-25.97058824,-0.356674944,-35300,-0.184482511,-0.164365005,-25.97058824,68
diagnosis,Noun,-0.061,0.454000496,-62.27406768,0.451215454,11,14,24,-8.683673469,-0.122602322,-73100,-0.184519778,-0.195760965,-8.683673469,49
delegate,Noun,-0.176,0.453926737,-31.16253704,0.455873722,11,23,34,-25.97058824,-0.356674944,-38500,-0.184817336,-0.176965501,-25.97058824,68
renovation,Noun,-0.068,0.453913687,-196.6193262,0.446744971,7,11,41,-9.669491525,-0.135801541,-126400,-0.184869984,-0.213831174,-9.669491525,59
abduction,Noun,-0.206,0.453790303,-84.86969287,0.455023384,3,16,44,-30.45238095,-0.418710335,-6400,-0.18536776,-0.180394078,-30.45238095,63
foreigner,Noun,-0.162,0.453759914,32.27419788,0.458356989,8,19,41,-23.76470588,-0.326396585,12600,-0.185490363,-0.166958799,-23.76470588,68
manhood,Noun,-0.21,0.453655098,15.58673697,0.451689333,11,24,27,-30.9516129,-0.425667815,-18100,-0.185913253,-0.193847411,-30.9516129,62
psycho,Noun,-0.176,0.45318637,-120.4097426,0.450139876,8,20,40,-25.97058824,-0.356674944,500,-0.187804576,-0.200105555,-25.97058824,68
haste,Noun,-0.108,0.452675879,-103.6634685,0.447546649,5,12,48,-15.65384615,-0.216223108,-28700,-0.189864801,-0.210588222,-15.65384615,65
wad,Noun,-0.136,0.452341715,-75.6816821,0.450150661,7,16,43,-19.95454545,-0.274436846,-79200,-0.191213623,-0.200061985,-19.95454545,66
mourning,Noun,-0.164,0.452287379,-53.2632345,0.44754897,4,14,43,-24.09016393,-0.330854244,-18700,-0.191432961,-0.210578835,-24.09016393,61
cowardice,Noun,-0.145,0.452222057,-84.76885412,0.447724013,6,14,35,-21.31818182,-0.292987125,-42000,-0.191696657,-0.209870896,-21.31818182,55
etiquette,Noun,-0.079,0.452125276,-62.92500679,0.455877951,10,15,38,-11.4047619,-0.159064695,-93300,-0.192087353,-0.176948453,-11.4047619,63
stinker,Noun,-0.156,0.451796395,-138.3297154,0.45296156,6,16,42,-22.9375,-0.315081047,-19000,-0.193415134,-0.188711808,-22.9375,64
insulation,Noun,-0.206,0.451702575,-65.95307063,0.453748799,12,25,26,-30.45238095,-0.418710335,23600,-0.193793944,-0.185535207,-30.45238095,63
ejection,Noun,-0.182,0.451649037,-8.485601934,0.449857301,3,13,39,-26.77272727,-0.36772478,14400,-0.194010114,-0.201247274,-26.77272727,55
worker,Noun,-0.263,0.45152608,-0.57908085,0.458975285,10,25,22,-38.97368421,-0.538996501,53500,-0.194506597,-0.164468599,-38.97368421,57
femininity,Noun,-0.141,0.451420893,-6.498460029,0.446258803,12,21,31,-20.59375,-0.283126256,-15000,-0.194931345,-0.215798364,-20.59375,64
femme,Noun,-0.145,0.451256837,-123.2343629,0.451685909,9,18,35,-21.27419355,-0.292387963,-31500,-0.195593846,-0.193861235,-21.27419355,62
pruning,Noun,-0.185,0.45108931,-62.00475527,0.449076187,5,17,43,-27.19230769,-0.373513508,-32900,-0.196270404,-0.204403973,-27.19230769,65
metropolis,Noun,-0.182,0.451086101,-50.76411766,0.452090108,10,20,25,-26.77272727,-0.36772478,1200,-0.196283365,-0.192229329,-26.77272727,55
infection,Noun,-0.108,0.451039973,-158.5814649,0.445054855,12,19,34,-15.65384615,-0.216223108,-70000,-0.196469661,-0.220671729,-15.65384615,65
malice,Noun,-0.127,0.450864991,-56.51738606,0.451533885,7,15,41,-18.54761905,-0.255346692,-32000,-0.197176389,-0.194475081,-18.54761905,63
maverick,Noun,-0.119,0.450417822,-83.33129919,0.447446277,14,22,31,-17.41044776,-0.23995067,-19900,-0.198982668,-0.210994186,-17.41044776,67
grouch,Noun,-0.182,0.450416709,-120.7381743,0.449477401,6,18,42,-26.77272727,-0.36772478,-16100,-0.198987163,-0.202782431,-26.77272727,66
countryside,Noun,-0.185,0.45038209,-136.7312641,0.448860792,11,21,22,-27.27777778,-0.374693449,25500,-0.199127016,-0.205274623,-27.27777778,54
playtime,Noun,-0.149,0.450349429,-126.260322,0.448230656,8,15,24,-21.84042553,-0.300104592,-45200,-0.19925896,-0.207822147,-21.84042553,47
gang,Noun,-0.167,0.450225891,-100.796987,0.458618153,8,19,39,-24.5,-0.336472237,-10000,-0.199758048,-0.165906895,-24.5,66
scuffle,Noun,-0.161,0.450163442,-53.36088081,0.452516617,5,15,42,-23.69354839,-0.3254224,-77100,-0.200010344,-0.190507626,-23.69354839,62
traveler,Noun,-0.157,0.449976635,-9.111338393,0.457813283,7,15,29,-23.02941176,-0.316337328,23300,-0.200765099,-0.169149015,-23.02941176,51
quake,Noun,-0.211,0.449919825,-81.34166265,0.452749143,4,16,37,-31.07894737,-0.427444015,4600,-0.200994639,-0.189569099,-31.07894737,57
gauge,Noun,-0.2,0.449918176,-98.8587549,0.452816782,7,19,34,-29.5,-0.405465108,3400,-0.201001304,-0.189296109,-29.5,60
reactor,Noun,-0.175,0.449905596,-87.7620768,0.449312115,6,17,40,-25.69047619,-0.352821375,-40900,-0.201052133,-0.203450416,-25.69047619,63
fluke,Noun,-0.211,0.449603064,-85.00038456,0.449188502,8,20,29,-31.07894737,-0.427444015,-14100,-0.202274608,-0.203950018,-31.07894737,57
